Wavelength (nm),Blank1,F542,F543,F546,F547,F560,F561,F552,F553,F558,F559,F572,F573,F574,F575,F580,F581,F599,F597
462.5,-0.000177,0.001197,-0.000491,-0.000009,0.00102,0.001828,0.00163,0.000298,0.00012,0.000124,-0.000144,0.001889,-0.000401,0.000467,0.000761,0.002508,0.000971,-0.000046,0.001023
462,0.000007,0.000599,-0.000403,0.000588,0.001123,0.001427,0.001619,-0.000299,-0.000047,0.000253,-0.000033,0.002365,0.000319,0.000582,0.000735,0.001708,0.000442,0.000099,0.000428
461.5,-0.000317,0.000951,-0.000624,0.000133,0.001117,0.001825,0.00134,-0.000021,-0.00023,0.000148,0.000396,0.002263,0.000243,-0.000068,0.000664,0.001991,0.000525,0.000347,0.000498
461,0.000516,0.001006,-0.000102,0.000152,0.001492,0.001685,0.000512,-0.000421,-0.000667,0.000459,-0.00008,0.001984,-0.000176,0.000233,0.000995,0.002035,0.000772,-0.000396,0.000712
460.5,-0.00033,0.000795,-0.000733,0.000454,0.001366,0.00152,0.001243,-0.000802,-0.000558,0.000031,-0.000173,0.002161,0.000104,0.000358,0.00075,0.002256,0.000548,-0.000056,0.000614
460,0.000455,0.00113,-0.000149,0.000342,0.001387,0.002035,0.001686,-0.000421,-0.000384,0.000349,0.000265,0.002131,0.000177,0.000536,0.000908,0.002429,0.000671,0.000203,0.000753
459.5,-0.000088,0.000451,-0.000796,-0.000001,0.00124,0.001274,0.000997,-0.000266,-0.000071,0.000633,0.000474,0.002802,0.000885,0.000044,0.00056,0.002114,0.000498,0.000215,0.001334
459,-0.000315,0.000767,-0.001053,0.000145,0.001319,0.001226,0.001025,-0.000739,-0.000487,0.000084,-0.000073,0.002152,-0.000359,0.000332,0.000757,0.001956,0.000399,-0.000235,0.000821
458.5,0.000345,0.001102,-0.000125,0.000266,0.001534,0.001724,0.001281,-0.000731,-0.000889,0.000079,-0.000161,0.002391,0.000062,0.000381,0.000832,0.002581,0.000976,0.000504,0.001153
458,0.000126,0.000606,-0.000501,0.0008,0.001695,0.001749,0.001485,-0.000713,-0.000314,0.00034,0.000454,0.002744,0.000008,0.000556,0.00026,0.002323,0.000311,0.000203,0.000744
457.5,-0.000016,0.00064,-0.000493,-0.000026,0.000935,0.001463,0.001357,-0.000076,-0.000223,-0.000131,-0.000408,0.002147,-0.000035,0.000567,0.000721,0.00193,0.000249,-0.00088,0.000597
457,0.000223,0.00068,-0.000754,0.00047,0.001923,0.001837,0.001172,-0.000588,-0.000411,0.000317,0.000653,0.002019,-0.00002,0.000672,0.001089,0.001366,0.000145,0.00021,0.001216
456.5,0.000474,0.000818,-0.000587,0.000177,0.001221,0.001659,0.000897,-0.000615,-0.000661,0.000411,-0.000012,0.001961,0.000308,0.000328,0.000993,0.002095,0.000583,0.000119,0.000563
456,-0.00001,0.000681,-0.000972,-0.000177,0.001338,0.001323,0.001157,-0.000092,-0.000341,0.000323,0.000513,0.001861,0.000056,0.000656,0.000861,0.002332,0.00062,0.000218,0.000798
455.5,0.000539,0.001397,-0.000131,-0.000028,0.001736,0.002072,0.000996,-0.000137,0.000348,0.001028,0.000555,0.001779,-0.000045,0.00047,0.000925,0.002409,-0.000152,0.000204,0.000731
455,0.000421,0.000941,-0.000453,-0.000301,0.001702,0.001968,0.001063,-0.000194,0.000182,-0.000113,0.000182,0.002295,-0.000067,0.00084,0.001032,0.003147,0.001148,-0.000245,0.000932
454.5,-0.000041,0.00121,-0.00061,0.000266,0.001572,0.001365,0.000589,-0.000524,-0.000301,0.000215,0.000182,0.002699,0.000625,0.000427,0.000581,0.002052,-0.000015,0.000308,0.000827
454,0.000173,0.0013,-0.000411,0.000568,0.001415,0.001822,0.001338,-0.000708,-0.000495,0.000328,0.000647,0.002143,0.000571,-0.000121,0.000793,0.002535,0.001835,0.000481,0.000926
453.5,-0.000444,0.000851,-0.000747,0.000266,0.001601,0.001485,0.001111,-0.000456,-0.000603,0.000346,0.00025,0.002717,0.000786,0.000166,0.000842,0.002543,0.000484,0.000233,0.000762
453,0.000388,0.001458,-0.000022,0.000451,0.001413,0.001188,0.000889,-0.000029,-0.000011,-0.000017,0.000029,0.002177,-0.000057,0.000559,0.000624,0.002167,0.000703,0.000892,0.001256
452.5,0.000128,0.001248,-0.000176,0.000366,0.001334,0.001816,0.001207,-0.00051,-0.000733,0.000346,0.000018,0.002243,0.000773,0.000433,0.000679,0.002432,0.001224,0.000064,0.001078
452,0.000134,0.000969,-0.000529,0.000322,0.00145,0.001856,0.001434,-0.000654,-0.00036,-0.000118,-0.000201,0.001976,-0.000243,-0.000208,0.000352,0.002569,0.000873,0.000266,0.001207
451.5,0.000011,0.000976,0.000014,0.000185,0.001858,0.002316,0.001216,-0.00062,0.000021,0.000111,0.000389,0.002186,0.000185,0.0003,0.000485,0.00249,0.00095,-0.000189,0.000538
451,-0.000444,0.00078,-0.000339,0.00054,0.00115,0.001278,0.001263,-0.000415,-0.000442,-0.00004,0.000687,0.0021,0.000322,0.000457,0.000458,0.002632,0.000902,-0.000271,0.000395
450.5,-0.000239,0.000668,-0.000647,0.000187,0.001479,0.001496,0.00116,-0.000184,-0.000434,0.000479,0.000176,0.002024,0.000547,0.000269,0.000764,0.002548,0.001182,0.000593,0.001563
450,-0.000265,0.00084,-0.000425,0.000153,0.001138,0.001365,0.0011,0.000067,-0.000007,0.000089,0.00007,0.002544,0.000546,0.000626,0.001267,0.002455,0.000517,-0.000161,0.000539
449.5,-0.000307,0.000559,-0.001105,-0.000241,0.001299,0.001468,0.000623,-0.000652,-0.00081,0.000069,-0.000038,0.002354,-0.000106,0.000706,0.001298,0.002496,0.000985,0.000242,0.000503
449,0.000069,0.001133,-0.000237,-0.000047,0.001082,0.001316,0.001488,-0.000704,-0.00051,0.001008,0.000533,0.002254,0.000269,0.000023,0.000778,0.002429,0.0004,0.000312,0.000982
448.5,0.000557,0.001255,-0.000096,0.000347,0.00094,0.001862,0.000909,0.000396,0.000186,0.000452,0.000465,0.001667,-0.000542,0.000307,0.000814,0.002159,0.000216,0.000376,0.001219
448,-0.000022,0.000882,-0.000784,0.000961,0.002045,0.00153,0.000984,-0.000346,-0.000038,0.000516,0.000243,0.001667,-0.000004,0.000235,0.00087,0.002218,0.000615,0.000214,0.000671
447.5,0.000193,0.000365,-0.00081,0.000637,0.001608,0.001845,0.001271,-0.000267,0.000125,0.000302,-0.000133,0.002276,0.000019,-0.000024,0.000888,0.002503,0.000714,-0.000208,0.000368
447,0.000214,0.000523,-0.000295,0.00011,0.001303,0.001116,0.001135,-0.000425,-0.00019,0.000295,0.000258,0.001891,0.000229,0.00079,0.000979,0.002097,0.000003,0.000182,0.001059
446.5,0.000068,0.000679,-0.000708,0.000267,0.001111,0.001347,0.001319,-0.0006,-0.000319,0.000392,0.000088,0.001859,0.000043,0.000383,0.000745,0.002546,0.000993,-0.000061,0.000723
446,-0.00031,0.000643,-0.000925,0.000344,0.001592,0.001344,0.001449,-0.00075,-0.000372,0.000492,0.000425,0.002438,0.000241,0.000504,0.00126,0.002189,0.000553,-0.000313,0.000541
445.5,-0.000336,0.001101,-0.000599,0.000159,0.000809,0.001231,0.000728,-0.000386,-0.000191,0.00071,0.000523,0.002048,0.000024,0.000113,0.000422,0.002146,0.000364,-0.00003,0.001028
445,0.000105,0.000768,-0.000754,0.00038,0.001382,0.00158,0.001031,-0.000784,-0.00034,0.000202,-0.000033,0.003011,0.00012,0.000109,0.000486,0.002318,0.000681,0.000579,0.000996
444.5,0.000113,0.000056,-0.000671,0.000031,0.001148,0.001564,0.001814,-0.000285,-0.000205,0.00053,-0.000108,0.002683,0.000158,0.00005,0.001078,0.002323,0.00064,0.000271,0.000777
444,0.000245,0.000967,-0.000328,0.000184,0.001007,0.001906,0.001136,0.000184,0.000013,0.000654,0.000379,0.002623,-0.000125,-0.000323,0.000436,0.002319,0.000832,0.000146,0.000931
443.5,-0.000289,0.000221,-0.000706,-0.000172,0.001543,0.002151,0.001914,-0.000095,0.000057,0.0004,-0.000084,0.002681,0.000418,0.000475,0.001329,0.002049,0.000667,0.000402,0.000544
443,0.000054,0.001061,-0.00064,0.000454,0.002162,0.001864,0.001817,-0.000181,-0.000247,0.000218,-0.000022,0.002424,0.000351,0.000019,0.000833,0.002001,0.000439,0.00019,0.000648
442.5,0.00018,0.000549,-0.000862,0.000275,0.001265,0.000998,0.001153,-0.000892,-0.000298,0.000408,0.000385,0.002174,0.000239,0.000711,0.001208,0.002224,0.000096,-0.000298,0.000953
442,-0.000341,0.000476,-0.000736,-0.000001,0.001196,0.001681,0.000906,-0.000601,-0.00024,0.000883,0.000449,0.002036,0.000256,0.000732,0.001119,0.002799,0.00047,-0.000415,0.000535
441.5,-0.000281,0.000333,-0.000544,-0.000457,0.000825,0.001755,0.001443,-0.000446,-0.000341,0.000043,0.000138,0.002325,0.000183,0.000751,0.000717,0.002825,0.000761,-0.000376,0.000471
441,0.000003,0.001006,-0.000762,0.000191,0.001401,0.001973,0.001407,-0.000238,-0.000219,0.000492,0.000014,0.001769,0.000189,0.000241,0.000709,0.002329,0.000445,0.000096,0.000832
440.5,-0.000227,0.000912,-0.001142,0.000141,0.001886,0.00211,0.002231,0.000077,-0.000189,-0.000171,-0.000195,0.001938,-0.000165,0.000577,0.001019,0.002737,0.001162,-0.000005,0.000367
440,0.000049,0.000382,-0.000902,0.000157,0.001496,0.001626,0.000901,-0.000396,-0.000167,0.000196,0.000628,0.002224,0.000038,0.000657,0.000799,0.002238,0.000239,0.000424,0.000921
439.5,-0.00004,0.00106,-0.000524,0.000075,0.001726,0.001478,0.001009,-0.0003,-0.000402,-0.000035,0.000147,0.00225,0.000265,0.000714,0.001008,0.002854,0.001377,0.000201,0.001303
439,-0.000725,0.000359,-0.000916,-0.000055,0.001366,0.001411,0.000782,-0.000343,-0.000253,0.000004,0.000418,0.002243,-0.000248,-0.000177,0.000318,0.002407,0.000632,-0.000171,0.000821
438.5,0.000203,0.001646,-0.000217,0.000953,0.002487,0.001612,0.001304,0.000213,0.000146,0.000522,0.000488,0.002426,0.000059,0.00094,0.000999,0.002735,0.000537,-0.000656,0.000756
438,-0.000031,0.00105,-0.00065,0.000307,0.001676,0.001703,0.001116,-0.000542,-0.000062,0.00055,0.0005,0.002408,0.000264,0.000304,0.000824,0.001959,0.000705,0.000306,0.00116
437.5,0.000319,0.00087,-0.000568,-0.000462,0.001174,0.001656,0.00137,-0.000038,0.000074,0.000251,0.000889,0.002023,-0.000157,0.000072,0.000559,0.002476,0.000908,-0.0006,0.000477
437,-0.00025,0.000947,-0.000985,0.000722,0.001873,0.001713,0.00156,0.000004,-0.000063,-0.000149,0.000134,0.002893,0.000364,0.000615,0.001298,0.002525,0.001414,0.000227,0.000886
436.5,0.000064,0.001518,-0.000325,0.000469,0.001462,0.001635,0.000828,-0.000169,-0.000339,0.000333,-0.00002,0.002016,0.000266,0.000226,0.000606,0.002132,0.000331,0.0001,0.001368
436,-0.000384,0.000333,-0.000536,0.000038,0.001311,0.001724,0.001473,0.000212,0.000533,0.000731,0.000427,0.002736,0.000519,-0.000365,0.000853,0.003086,0.001494,0.00014,0.001149
435.5,-0.000199,0.001348,-0.00029,0.000842,0.002059,0.0018,0.000913,-0.000685,-0.000334,0.001018,0.000513,0.002392,0.000661,0.00058,0.000988,0.00248,0.000478,0.000201,0.000991
435,0.000101,0.000792,-0.000461,0.000825,0.002091,0.00179,0.001098,-0.000261,-0.000161,0.000504,0.000611,0.002612,0.000302,0.000285,0.001101,0.0033,0.001148,0.000451,0.000931
434.5,0.000222,0.001035,-0.000422,-0.000744,0.000643,0.001947,0.001644,-0.00026,-0.000598,-0.000202,-0.00039,0.001927,0.000098,0.000355,0.000465,0.002803,0.000909,-0.000571,0.000707
434,0.000259,0.001723,-0.000487,0.00099,0.001252,0.002096,0.001445,-0.000727,-0.000693,0.000226,-0.000047,0.002292,0.000388,0.00052,0.001197,0.002572,0.000905,-0.000085,0.000851
433.5,-0.000244,0.000399,-0.000934,0.000034,0.001446,0.001482,0.001168,-0.000019,0.000103,-0.000264,0.000048,0.002852,0.000317,0.000032,0.000961,0.002627,0.000942,0.000218,0.000635
433,-0.000353,0.000628,-0.000423,0.000157,0.002133,0.002111,0.001354,-0.000457,0.000024,0.000593,0.000523,0.002506,0.000299,0.000369,0.001038,0.002968,0.001051,-0.00022,0.000865
432.5,-0.000888,0.000582,-0.001106,-0.000062,0.001142,0.001942,0.001696,-0.000268,-0.000438,0.000922,0.000779,0.002194,0.00083,0.000753,0.001242,0.002153,0.000767,0.000288,0.000687
432,0.000133,0.00059,-0.000741,0.000465,0.001268,0.001738,0.001676,-0.000141,-0.000441,0.000346,0.000107,0.002817,0.000307,0.000116,0.001397,0.002266,0.000337,-0.000674,0.000605
431.5,-0.000449,0.000901,-0.000674,0.000144,0.001556,0.002453,0.00184,-0.001002,-0.000661,0.000108,-0.000119,0.001919,-0.000052,0.000245,0.001231,0.002151,0.000236,0.000071,0.001025
431,0.000057,0.001375,-0.000543,-0.000474,0.00065,0.002398,0.001677,0.000081,0.000054,0.00015,0.000242,0.002164,0.000046,0.000267,0.001041,0.002785,0.000579,-0.000074,0.000975
430.5,0.000266,0.000893,-0.000501,-0.000086,0.000881,0.001718,0.001193,-0.000671,-0.000007,-0.000149,0.000014,0.002277,0.00013,0.000107,0.000961,0.002703,0.000943,0.000244,0.001048
430,0.00021,0.001053,-0.000492,0.00028,0.000999,0.002262,0.001608,-0.000191,-0.000411,0.000299,0.000178,0.001903,-0.000278,0.000931,0.001196,0.002327,0.000375,0.000444,0.000981
429.5,0.000097,0.001075,0.000016,0.0003,0.001347,0.00243,0.001125,-0.000574,0.000147,0.000862,0.000099,0.002186,0.000352,0.001168,0.001089,0.002097,-0.000101,0.000323,0.000893
429,0.000053,0.000841,-0.000921,0.000036,0.000587,0.001735,0.001182,-0.000382,-0.000349,0.000502,0.000245,0.002628,0.000322,0.000543,0.000585,0.001841,0.000317,0.000435,0.00115
428.5,0.000041,0.000765,-0.000303,-0.000017,0.001142,0.001529,0.001257,-0.000681,-0.000391,0.000601,0.000212,0.002801,-0.00004,-0.00006,0.001222,0.002808,0.000946,0.00041,0.001212
428,-0.000207,0.000717,-0.000547,0.000138,0.000988,0.00161,0.001034,-0.000589,-0.00007,0.000118,0.000382,0.002108,-0.000173,0.000734,0.00134,0.002685,0.00074,-0.000064,0.000694
427.5,-0.000038,0.000886,-0.000896,0.000115,0.001086,0.00275,0.002532,-0.00075,-0.000391,0.000306,-0.000128,0.002211,0.000116,0.000107,0.00076,0.002231,0.000266,0.000172,0.001096
427,-0.000102,0.000593,-0.000664,0.000281,0.001685,0.001674,0.000962,-0.000435,0.000089,0.000177,-0.000093,0.002611,0.00009,0.000899,0.001415,0.002644,0.000585,-0.000053,0.001004
426.5,-0.000242,0.001033,-0.001213,0.000307,0.002111,0.001961,0.001319,-0.000552,-0.000317,0.000474,0.000128,0.002663,-0.00001,-0.000293,0.001053,0.002278,0.000827,-0.000614,0.00039
426,-0.000323,0.00066,-0.001129,0.000749,0.001774,0.001896,0.001454,-0.000711,-0.000453,0.000203,0.000011,0.002457,0.000522,0.000313,0.00093,0.002868,0.000579,0.000081,0.000718
425.5,-0.00001,0.001152,-0.000528,0.000498,0.001776,0.001867,0.001005,-0.000265,-0.000398,0.000961,0.000465,0.00273,0.000524,0.000563,0.001155,0.00289,0.001143,-0.000258,0.000881
425,-0.000472,0.000981,-0.000852,-0.000079,0.000973,0.001836,0.001643,-0.000161,-0.000127,0.000944,0.000117,0.002431,0.000337,0.000869,0.001101,0.00314,0.001124,-0.000145,0.00099
424.5,0.000015,0.000933,-0.000795,0.0009,0.001937,0.002173,0.001644,-0.000166,-0.00004,0.000231,-0.000224,0.002534,0.00032,0.00045,0.000783,0.002686,0.000703,0.000337,0.000872
424,-0.000148,0.000522,-0.001193,0.000373,0.001186,0.001379,0.001265,0.000132,-0.000365,0.000418,0.000669,0.002356,0.000316,0.0004,0.000802,0.002909,0.001284,-0.000363,0.000614
423.5,0.000175,0.001179,-0.000861,0.000108,0.001735,0.002023,0.001783,-0.000399,-0.000219,0.000119,0.000245,0.002266,0.000137,0.000266,0.000679,0.00236,0.00062,0.00031,0.000976
423,-0.000158,0.000739,-0.000237,0.0004,0.001507,0.001822,0.001356,-0.000481,-0.000377,0.000298,0.000346,0.002479,0.000589,0.00034,0.001398,0.002903,0.00093,0.000649,0.001227
422.5,-0.000059,0.000835,-0.000884,-0.000079,0.001407,0.001755,0.001406,-0.000347,-0.000065,0.000159,-0.000065,0.002656,0.00004,0.000853,0.001063,0.003218,0.001286,0.000664,0.000826
422,0.000072,0.000966,-0.001192,0.000338,0.000794,0.001946,0.001201,-0.000278,0.00023,0.00041,0.000142,0.002567,0.000818,0.000708,0.000565,0.002506,0.000521,0.000351,0.001366
421.5,0.00023,0.001369,-0.000947,0.000028,0.00121,0.002076,0.001846,-0.000088,0.000155,0.000794,0.000739,0.002384,0.000435,0.000324,0.001437,0.002794,0.001145,0.000051,0.000478
421,-0.000085,0.000898,-0.00089,0.000265,0.001473,0.002273,0.001844,-0.000464,-0.000097,0.000021,0.000405,0.002417,-0.000095,0.000636,0.001027,0.003115,0.000988,-0.000025,0.001101
420.5,0.000232,0.001177,-0.001134,0.000397,0.00152,0.001847,0.001362,-0.000637,-0.00067,0.00058,0.000628,0.002562,0.000294,-0.000332,0.000229,0.002432,0.001005,-0.000608,0.00032
420,-0.000204,0.000793,-0.000775,0.000331,0.001526,0.001608,0.001381,-0.000446,-0.000133,0.000724,0.000375,0.001904,0.000068,0.000115,0.001005,0.002978,0.00075,-0.000489,0.000367
419.5,0.000074,0.001295,-0.000123,-0.00047,0.001251,0.002346,0.001528,-0.000555,-0.000025,-0.000267,-0.000417,0.002117,-0.000192,0.000059,0.001123,0.002561,0.00085,-0.000056,0.001083
419,0.000237,0.001612,-0.000227,0.000169,0.001272,0.001925,0.000885,0.000028,-0.000306,0.000815,0.000246,0.002741,0.00011,0.000872,0.001442,0.003443,0.001124,-0.000307,0.000562
418.5,-0.000006,0.001415,-0.000495,0.000381,0.000935,0.00229,0.0014,-0.000119,-0.000423,0.000018,0.000127,0.002734,0.000529,0.000172,0.000658,0.002806,0.000771,0.000028,0.001129
418,-0.000537,0.000942,-0.00103,0.000525,0.001574,0.00173,0.001451,-0.000717,-0.000855,0.000876,-0.000113,0.002238,0.000119,0.000826,0.001869,0.002747,0.000935,-0.000742,0.000265
417.5,0.000111,0.001366,-0.000703,0.000135,0.00135,0.002719,0.002108,-0.000514,0.000188,0.000424,0.000672,0.00249,0.000806,0.001005,0.001885,0.003343,0.001499,-0.000272,0.000754
417,0.000527,0.001976,0.000008,0.000583,0.001176,0.001785,0.000793,-0.001018,-0.000864,0.000776,0.000982,0.002899,0.000607,0.000816,0.001122,0.003365,0.001457,0.0002,0.001169
416.5,0.00039,0.00063,-0.000615,0.000584,0.001417,0.002204,0.001325,-0.000067,-0.000427,0.000608,-0.000027,0.002312,0.000408,0.000742,0.001576,0.002528,0.000454,0.000289,0.001286
416,-0.000362,0.00062,-0.000393,0.000532,0.000633,0.001486,0.001203,-0.000089,0.000004,0.000236,0.000504,0.002601,0.000507,0.000717,0.000916,0.002506,0.000938,0.000409,0.001532
415.5,0.000081,0.001399,-0.000144,0.000157,0.001258,0.001871,0.001698,-0.000115,-0.000087,0.001026,0.000421,0.002291,0.000348,0.000478,0.000889,0.003214,0.001491,0.00011,0.000731
415,0.000101,0.001533,-0.000747,0.000705,0.002231,0.002297,0.001597,-0.000896,-0.000628,0.000071,0.00041,0.002213,0.000217,0.000658,0.000921,0.00307,0.000267,0.000453,0.000737
414.5,0.00065,0.001147,-0.000656,0.000184,0.001133,0.002084,0.001676,-0.000232,-0.000094,0.000291,-0.000351,0.002828,-0.000004,0.000721,0.00165,0.003096,0.000972,0.000021,0.000944
414,-0.000088,0.000901,-0.001079,-0.00007,0.001264,0.001822,0.00136,-0.00078,-0.000222,0.000475,-0.000108,0.001618,0.000343,-0.000233,0.000221,0.002554,0.000833,0.000245,0.00087
413.5,0.000137,0.001577,-0.000113,-0.000039,0.001369,0.002712,0.001607,-0.000799,-0.0008,0.000501,0.000501,0.002278,0.000019,0.000432,0.000572,0.002751,0.001026,0.000411,0.000567
413,-0.000361,0.001202,-0.000989,-0.000041,0.001079,0.002058,0.00169,0.00065,0.000612,0.00014,0.000674,0.00279,0.000028,0.000349,0.001147,0.00256,0.000781,-0.000218,0.000978
412.5,0.000238,0.001591,0.000261,-0.00034,0.001547,0.001444,0.001234,-0.000557,-0.000095,0.000748,0.000956,0.002244,0.000219,0.000498,0.001021,0.002727,0.000812,0.000238,0.001017
412,-0.000367,0.000881,-0.000802,0.000341,0.001243,0.002117,0.001882,-0.00057,-0.000051,0.000324,-0.000255,0.002661,-0.000321,0.000491,0.000737,0.002347,0.000332,-0.00041,0.000603
411.5,0.000004,0.00083,-0.000264,0.000234,0.001224,0.002339,0.001216,-0.000396,-0.00062,0.001019,0.000368,0.002116,-0.000554,0.000529,0.00178,0.002551,0.000354,0.000194,0.000829
411,-0.000609,0.001211,-0.001153,0.000445,0.001332,0.001812,0.001253,0.000637,0.000274,0.001082,0.000327,0.002365,0.000727,0.001056,0.001759,0.002995,0.00128,0.000675,0.001354
410.5,-0.00004,0.001835,-0.000504,0.000699,0.002072,0.001429,0.000737,-0.000358,-0.000709,0.000841,0.00084,0.003085,0.000103,0.001024,0.001764,0.003147,0.000944,-0.000576,0.000042
410,0.000363,0.001478,-0.00067,0.000395,0.001502,0.001845,0.001731,-0.000263,-0.000264,0.000344,-0.000271,0.003134,0.000516,-0.000083,0.001282,0.003907,0.000825,0.0005,0.001349
409.5,-0.000844,-0.00008,-0.00099,0.001373,0.001939,0.001633,0.001318,0.000111,0.000477,0.00105,0.001613,0.002224,0.000891,0.001287,0.002254,0.002955,0.001136,0.000271,0.001144
409,0.000745,0.002079,-0.0003,0.000429,0.001302,0.001566,0.001171,0.000132,0.000333,0.000676,0.000363,0.001782,0.000058,0.000468,0.001076,0.003781,0.000652,0.000031,0.000537
408.5,0.000529,0.001396,0.000618,0.000292,0.00066,0.000815,0.000903,-0.000374,-0.000254,0.00092,0.000262,0.002343,0.000542,0.000286,0.000387,0.002154,0.000689,0.000435,0.001049
408,-0.000626,0.001798,-0.000815,-0.001044,0.001536,0.00193,0.001681,0.000064,0.000523,0.00027,0.000244,0.003213,0.000045,0.001041,0.00083,0.002544,0.001166,0.00064,0.001426
407.5,-0.000038,0.001891,0.000105,-0.000512,0.00116,0.002253,0.001177,-0.00099,-0.000368,0.000659,0.00011,0.002087,0.000328,0.001002,0.000526,0.002811,0.001089,0.000304,0.000718
407,-0.000023,0.001244,-0.000978,-0.000357,0.001178,0.002008,0.001266,-0.000104,0.000063,0.000498,0.000045,0.002512,0.000675,0.000197,0.001092,0.002889,0.000628,0.000722,0.002149
406.5,-0.000122,0.001478,-0.00075,0.000038,0.001673,0.001418,0.001044,-0.000911,-0.000187,0.000828,0.001126,0.003137,-0.000076,-0.000194,0.001105,0.002748,0.001203,0.00028,0.00111
406,-0.00044,0.001295,-0.000604,0.000517,0.001812,0.002204,0.001942,0.000144,0.000914,0.000965,0.00094,0.002154,0.000602,-0.000149,0.000715,0.003113,0.00084,0.000809,0.001632
405.5,0.000115,0.001216,-0.00027,0.000642,0.001556,0.001971,0.001227,-0.000153,-0.000265,0.000451,0.000063,0.002828,0.001161,0.000804,0.001667,0.003359,0.001015,0.00087,0.001026
405,-0.000355,0.000682,-0.00079,0.00024,0.000751,0.002109,0.001025,-0.000659,-0.000406,0.000958,0.00081,0.003012,0.000245,-0.000198,0.000774,0.002761,0.001119,0.000241,0.000987
404.5,0.000396,0.00168,-0.000581,0.000646,0.002406,0.001333,0.001043,-0.000195,-0.000036,0.000135,-0.000705,0.002357,0.000128,0.000331,0.000978,0.002883,0.00061,0.000528,0.000985
